0,1,2,
0.003921569,0.001142566,0.002741023
0.003921569,0.001002374,0.002567361
0.003921569,0.00326774,0.004635491
0.003921569,0.002723116,0.004231605
0.003921569,0.000800917,0.00229491
0.003921569,0.007103782,0.006834659
0.003921569,0.005835249,0.006194436
0.003921569,0.014853362,0.009882901
0.003921569,0.00247556,0.004034677
0.003921569,0.008169349,0.007329355
0.003921569,0.000683628,0.002120224
0.003921569,0.001945083,0.003576359
0.003921569,0.000949924,0.002499289
0.003921569,0.002552922,0.004097234
0.003921569,0.000808846,0.002306243
0.003921569,0.002513646,0.004065595
0.003921569,0.001276461,0.002897182
0.003921569,0.001878011,0.003514157
0.003921569,0.000658818,0.002081397
0.003921569,0.000763491,0.002240649
0.003921569,0.001256823,0.00287481
0.003921569,0.002207932,0.00381035
0.003921569,0.001111476,0.002703473
0.003921569,0.000990224,0.002551754
0.003921569,0.001350306,0.002979807
0.003921569,0.001089247,0.002676302
0.003921569,0.00093364,0.002477774
0.003921569,0.000774346,0.002256522
0.003921569,0.001471955,0.003111138
0.003921569,0.00240275,0.003974901
0.003921569,0.000680779,0.002115803
0.003921569,0.003142057,0.004545473
0.003921569,0.000752935,0.002225107
0.003921569,0.00123778,0.002852948
0.003921569,0.001307096,0.002931742
0.003921569,0.001021169,0.002591318
0.003921569,0.003799697,0.004998579
0.003921569,0.008599315,0.00751976
0.003921569,0.001420756,0.003056552
0.003921569,0.000770693,0.002251194
0.003921569,0.000650944,0.002068921
0.003921569,0.004668199,0.005540472
0.003921569,0.000917904,0.002456806
0.003921569,0.00086908,0.002390572
0.003921569,0.000804862,0.002300556
0.003921569,0.000912776,0.002449933
0.003921569,0.000793141,0.002283743
0.003921569,0.006807791,0.006690755
0.003921569,0.040846745,0.016388937
0.003921569,0.000692318,0.002133658
0.003921569,0.002917625,0.004380128
0.003921569,0.001512842,0.003154052
0.003921569,0.011670499,0.008760255
0.003921569,0.002178493,0.003784863
0.003921569,0.001586281,0.0032297
0.003921569,0.001992524,0.003619711
0.003921569,0.016338698,0.010365274
0.003921569,0.000816935,0.002317746
0.003921569,0.000677954,0.002111408
0.003921569,0.000698235,0.002142757
0.003921569,0.001775945,0.00341733
0.003921569,0.001445902,0.003083483
0.003921569,0.000939006,0.002484884
0.003921569,0.027231163,0.013381511
0.003921569,0.001384635,0.003017448
0.003921569,0.00079701,0.002289306
0.003921569,0.018154109,0.010925958
0.003921569,0.001373,0.003004743
0.003921569,0.001684402,0.003328089
0.003921569,0.000710378,0.002161309
0.003921569,0.000664175,0.002089841
0.003921569,0.001183964,0.002790238
0.003921569,0.000645798,0.002060727
0.003921569,0.00418941,0.00524866
0.003921569,0.000829376,0.002335327
0.003921569,0.002593444,0.004129624
0.003921569,0.000701232,0.00214735
0.003921569,0.001526981,0.003168757
0.003921569,0.000695264,0.002138193
0.003921569,0.003551891,0.004832834
0.003921569,0.000759939,0.002235432
0.003921569,0.001317637,0.00294354
0.003921569,0.0006865,0.002124674
0.003921569,0.00163387,0.003277787
0.003921569,0.000883173,0.002409877
0.003921569,0.002678475,0.004196777
0.003921569,0.000666886,0.002094102
0.003921569,0.001339238,0.002967569
0.003921569,0.000735977,0.002199907
0.003921569,0.005105843,0.005794364
0.003921569,0.000726164,0.002185192
0.003921569,0.001738159,0.00338078
0.003921569,0.000756421,0.002230252
0.003921569,0.000789309,0.00227822
0.003921569,0.001328349,0.002955481
0.003921569,0.003476319,0.004781144
0.003921569,0.000729406,0.002190064
0.003921569,0.005634034,0.006086698
0.003921569,0.001835809,0.003474448
0.003921569,0.001103966,0.002694325
0.003921569,0.001795461,0.003436055
0.003921569,0.001408508,0.003043349
0.003921569,0.005446233,0.005984394
0.003921569,0.000742668,0.002209884
0.003921569,0.00071348,0.002166023
0.003921569,0.001650374,0.0032943
0.003921569,0.0023341,0.003917705
0.003921569,0.002635274,0.004162794
0.003921569,0.000732677,0.002194969
0.003921569,0.000859931,0.002377957
0.003921569,0.000887973,0.002416417
0.003921569,0.000892825,0.00242301
0.003921569,0.003630822,0.004886237
0.003921569,0.009610999,0.007949802
0.003921569,0.000972542,0.002528868
0.003921569,0.001119089,0.002712716
0.003921569,0.00139647,0.003030315
0.003921569,0.020423373,0.011588728
0.003921569,0.001815411,0.003455091
0.003921569,0.003403895,0.004731079
0.003921569,0.000653548,0.002073055
0.003921569,0.000984259,0.002544056
0.003921569,0.000873727,0.002396956
0.003921569,0.001040681,0.002615959
0.003921569,0.023340997,0.012388872
0.003921569,0.000648361,0.002064812
0.003921569,0.00105411,0.002632782
0.003921569,0.001601833,0.003245493
0.003921569,0.000864481,0.002384239
0.003921569,0.001571029,0.003214135
0.003921569,0.004805499,0.005621359
0.003921569,0.001541387,0.003183669
0.003921569,0.001126807,0.002722054
0.003921569,0.000850974,0.002365539
0.003921569,0.002970672,0.004419768
0.003921569,0.054462327,0.018924314
0.003921569,0.007426681,0.006988266
0.003921569,0.000837882,0.002347272
0.003921569,0.000767075,0.002245903
0.003921569,0.003025685,0.004460504
0.003921569,0.009077054,0.007725819
0.003921569,0.000640733,0.00205263
0.003921569,0.000672374,0.002102702
0.003921569,0.006535479,0.006555575
0.003921569,0.001667214,0.003311065
0.003921569,0.00092309,0.002463736
0.003921569,0.001150613,0.002750658
0.003921569,0.00090269,0.00243636
0.003921569,0.000855429,0.002371724
0.003921569,0.001082033,0.002667426
0.003921569,0.00082104,0.002323562
0.003921569,0.000842201,0.002353314
0.003921569,0.004951121,0.005705895
0.003921569,0.002269264,0.003862909
0.003921569,0.002238178,0.00383636
0.003921569,0.000749482,0.002219998
0.003921569,0.000978365,0.002536428
0.003921569,0.032677396,0.014658711
0.003921569,0.002769271,0.004267316
0.003921569,0.00071661,0.002170768
0.003921569,0.001968518,0.003597839
0.003921569,0.003203666,0.00458982
0.003921569,0.002017123,0.003641986
0.003921569,0.007780332,0.007152718
0.003921569,0.001498963,0.003139551
0.003921569,0.001617693,0.00326152
0.003921569,0.013615582,0.009462157
0.003921569,0.001134632,0.002731489
0.003921569,0.001158773,0.002760395
0.003921569,0.000785514,0.002272737
0.003921569,0.000643256,0.002056667
0.003921569,0.001247229,0.002863816
0.003921569,0.000719766,0.002175544
0.003921569,0.000661486,0.002085606
0.003921569,0.002438612,0.004004455
0.003921569,0.000907705,0.002443118
0.003921569,0.001701948,0.003345378
0.003921569,0.002367927,0.003945992
0.003921569,0.000707303,0.002156626
0.003921569,0.0009611,0.002513948
0.003921569,0.000846565,0.002359403
0.003921569,0.000675153,0.002107042
0.003921569,0.002866438,0.004341535
0.003921569,0.001047352,0.00262433
0.003921569,0.001201375,0.002810679
0.003921569,0.000746059,0.002214923
0.003921569,0.00116705,0.002770236
0.003921569,0.000944433,0.002492056
0.003921569,0.000812871,0.002311973
0.003921569,0.001067889,0.002649934
0.003921569,0.001228474,0.002842202
0.003921569,0.001060954,0.002641316
0.003921569,0.002817017,0.004303946
0.003921569,0.000739308,0.002204878
0.003921569,0.000669619,0.002098388
0.003921569,0.000689397,0.002129152
0.003921569,0.001192606,0.002800403
0.003921569,0.000966787,0.002521375
0.003921569,0.001096557,0.002685268
0.003921569,0.002042337,0.003664678
0.003921569,0.003985048,0.005119044
0.003921569,0.000996262,0.002559522
0.003921569,0.000781756,0.002267293
0.003921569,0.006284115,0.00642827
0.003921569,0.001219306,0.002831577
0.003921569,0.001719863,0.003362939
0.003921569,0.001458812,0.003097218
0.003921569,0.0019222,0.00355526
0.003921569,0.010892465,0.008463211
0.003921569,0.001008562,0.002575273
0.003921569,0.004299657,0.005317273
0.003921569,0.000722951,0.002180352
0.003921569,0.001210274,0.00282107
0.003921569,0.001756849,0.003398907
0.003921569,0.000878425,0.00240339
0.003921569,0.004415864,0.005388649
0.003921569,0.001074914,0.002658637
0.003921569,0.001266566,0.002885931
0.003921569,0.001014826,0.002583258
0.003921569,0.002094705,0.003711363
0.003921569,0.003082773,0.004502387
0.003921569,0.000778033,0.002261888
0.003921569,0.001286512,0.002908566
0.003921569,0.00206819,0.003687799
0.003921569,0.001485336,0.003125248
0.003921569,0.000656173,0.002077213
0.003921569,0.003890166,0.005057736
0.003921569,0.00185667,0.003494133
0.003921569,0.08169349,0.023177457
0.003921569,0.000704254,0.002151973
0.003921569,0.000955479,0.002506587
0.003921569,0.002301225,0.003890018
0.003921569,0.005270548,0.00588708
0.003921569,0.001361558,0.002992197
0.003921569,0.001034095,0.002607668
0.003921569,0.002121909,0.003735385
0.003921569,0.000897731,0.002429658
0.003921569,0.003334428,0.004682553
0.003921569,0.004084675,0.005182637
0.003921569,0.004538527,0.005462979
0.003921569,0.001556066,0.003198793
0.003921569,0.00371334,0.00494145
0.003921569,0.012568229,0.009090946
0.003921569,0.000825187,0.002329422
0.003921569,0.16338698,0.032777874
0.003921569,0.001175446,0.002780183
0.003921569,0.001899849,0.003534529
0.003921569,0.00605137,0.006308105
